,employeeid,attrition,age,businesstravel,department,distancefromhome,education,educationfield,employeecount,gender,joblevel,jobrole,maritalstatus,monthlyincome,numcompaniesworked,over18,percentsalaryhike,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,environmentsatisfaction,jobsatisfaction,worklifebalance,jobinvolvement,performancerating,mean_time,attrition pred
2411,2412.0,0,36.0,Travel_Rarely,Research & Development,2.0,2,Technical Degree,1.0,Male,3,Sales Executive,Married,199730.0,6.0,Y,12.0,8.0,0,10.0,2.0,3.0,0.0,2.0,1.0,3.0,2.0,3,3,5.988968089990823,0
2412,2413.0,0,44.0,Travel_Rarely,Research & Development,9.0,3,Technical Degree,1.0,Female,3,Healthcare Representative,Divorced,68610.0,4.0,Y,12.0,8.0,0,8.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,2,3,8.491249418874943,0
2413,2414.0,1,23.0,Travel_Rarely,Human Resources,6.0,3,Life Sciences,1.0,Female,3,Laboratory Technician,Single,49690.0,1.0,Y,12.0,8.0,0,5.0,3.0,5.0,1.0,2.0,4.0,3.0,3.0,3,3,8.127344735565256,1
2414,2415.0,0,38.0,Travel_Rarely,Research & Development,11.0,2,Life Sciences,1.0,Male,1,Sales Executive,Married,198450.0,7.0,Y,11.0,8.0,1,7.0,3.0,0.0,0.0,0.0,4.0,3.0,2.0,3,3,7.387090220385679,0
2415,2416.0,0,53.0,Travel_Rarely,Research & Development,24.0,3,Life Sciences,1.0,Male,4,Research Director,Married,133200.0,3.0,Y,11.0,8.0,0,11.0,2.0,4.0,1.0,2.0,2.0,4.0,3.0,3,3,8.002307692307687,0
2416,2417.0,1,48.0,Travel_Frequently,Sales,10.0,2,Marketing,1.0,Male,1,Healthcare Representative,Married,63470.0,2.0,Y,12.0,8.0,1,19.0,3.0,9.0,7.0,7.0,4.0,3.0,3.0,1,3,9.926055786076535,1
2417,2418.0,1,32.0,Travel_Rarely,Sales,1.0,3,Life Sciences,1.0,Male,2,Research Scientist,Single,27430.0,1.0,Y,19.0,8.0,1,1.0,2.0,1.0,0.0,0.0,4.0,2.0,3.0,3,3,7.488606259097527,1
2418,2419.0,0,26.0,Non-Travel,Research & Development,18.0,2,Medical,1.0,Male,1,Human Resources,Single,108800.0,1.0,Y,23.0,8.0,1,7.0,5.0,7.0,5.0,7.0,4.0,4.0,3.0,3,4,7.173929738562097,0
2419,2420.0,0,55.0,Travel_Rarely,Research & Development,23.0,1,Life Sciences,1.0,Male,5,Laboratory Technician,Divorced,23420.0,5.0,Y,11.0,8.0,2,8.0,2.0,4.0,1.0,2.0,1.0,2.0,3.0,3,3,7.686730955846675,0
2420,2421.0,0,34.0,Travel_Rarely,Sales,28.0,3,Life Sciences,1.0,Female,2,Research Scientist,Married,176500.0,1.0,Y,19.0,8.0,1,15.0,6.0,15.0,4.0,13.0,2.0,4.0,4.0,1,3,7.996798000929801,0
2421,2422.0,0,60.0,Travel_Rarely,Sales,17.0,4,Medical,1.0,Male,1,Manager,Divorced,40250.0,3.0,Y,13.0,8.0,1,19.0,5.0,1.0,0.0,0.0,3.0,4.0,4.0,2,3,6.191782806513412,0
2422,2423.0,0,33.0,Travel_Rarely,Sales,3.0,3,Life Sciences,1.0,Male,3,Manager,Married,97250.0,1.0,Y,11.0,8.0,0,14.0,0.0,14.0,2.0,13.0,2.0,2.0,3.0,3,3,7.780635573845448,0
2423,2424.0,0,37.0,Travel_Frequently,Research & Development,13.0,3,Life Sciences,1.0,Male,1,Laboratory Technician,Divorced,119040.0,1.0,Y,12.0,8.0,1,6.0,4.0,6.0,1.0,3.0,3.0,4.0,2.0,3,3,6.484710351377013,0
2424,2425.0,0,34.0,Travel_Rarely,Research & Development,7.0,2,Life Sciences,1.0,Male,1,Healthcare Representative,Married,21770.0,1.0,Y,13.0,8.0,0,10.0,5.0,10.0,8.0,7.0,2.0,4.0,3.0,3,3,7.116946721311471,0
2425,2426.0,1,23.0,Travel_Rarely,Research & Development,12.0,2,Medical,1.0,Male,2,Research Scientist,Divorced,75250.0,1.0,Y,14.0,8.0,2,3.0,2.0,3.0,0.0,2.0,3.0,4.0,3.0,3,3,9.21426044634378,1
2426,2427.0,0,44.0,Travel_Rarely,Human Resources,1.0,3,Life Sciences,1.0,Male,1,Research Scientist,Married,48340.0,1.0,Y,14.0,8.0,0,9.0,1.0,8.0,6.0,7.0,3.0,4.0,3.0,4,3,8.474362947658399,0
2427,2428.0,0,35.0,Travel_Frequently,Research & Development,13.0,3,Life Sciences,1.0,Male,3,Sales Executive,Single,20420.0,0.0,Y,16.0,8.0,0,6.0,2.0,5.0,1.0,4.0,1.0,4.0,4.0,3,3,8.168764124293784,0
2428,2429.0,0,43.0,Travel_Rarely,Research & Development,25.0,4,Life Sciences,1.0,Male,2,Sales Executive,Married,22200.0,1.0,Y,11.0,8.0,0,10.0,2.0,10.0,8.0,8.0,4.0,4.0,3.0,1,3,8.106120857699807,0
2429,2430.0,0,24.0,Travel_Rarely,Research & Development,6.0,3,Life Sciences,1.0,Male,3,Sales Executive,Married,10520.0,1.0,Y,13.0,8.0,0,5.0,3.0,5.0,0.0,4.0,3.0,3.0,3.0,3,3,6.718498817966903,0
2430,2431.0,0,41.0,Travel_Rarely,Sales,6.0,4,Marketing,1.0,Male,1,Research Scientist,Single,28210.0,1.0,Y,17.0,8.0,0,10.0,3.0,10.0,8.0,7.0,4.0,3.0,3.0,3,3,6.988722943722941,0
2431,2432.0,0,29.0,Travel_Rarely,Research & Development,2.0,2,Life Sciences,1.0,Male,2,Research Scientist,Married,192370.0,9.0,Y,11.0,8.0,1,9.0,2.0,5.0,1.0,2.0,4.0,3.0,3.0,3,3,7.874943236714979,0
2432,2433.0,0,36.0,Travel_Rarely,Human Resources,1.0,4,Life Sciences,1.0,Female,3,Research Scientist,Single,41070.0,3.0,Y,11.0,8.0,1,17.0,2.0,13.0,6.0,7.0,3.0,4.0,2.0,1,3,6.298267085076708,0
2433,2434.0,0,45.0,Non-Travel,Sales,2.0,3,Life Sciences,1.0,Female,2,Manufacturing Director,Married,83960.0,3.0,Y,15.0,8.0,2,25.0,3.0,23.0,14.0,4.0,3.0,3.0,2.0,2,3,6.32477848101266,0
2434,2435.0,1,24.0,Travel_Rarely,Sales,6.0,2,Medical,1.0,Female,2,Manager,Married,20070.0,1.0,Y,12.0,8.0,0,1.0,2.0,1.0,0.0,0.0,4.0,3.0,3.0,2,3,6.430741134751769,1
2435,2436.0,1,47.0,Travel_Frequently,Research & Development,1.0,3,Medical,1.0,Female,2,Sales Executive,Married,196270.0,7.0,Y,11.0,8.0,2,25.0,1.0,23.0,14.0,10.0,3.0,3.0,1.0,3,3,6.796874090247453,1
2436,2437.0,0,26.0,Travel_Rarely,Research & Development,9.0,1,Medical,1.0,Male,1,Sales Executive,Married,106860.0,1.0,Y,14.0,8.0,1,3.0,2.0,3.0,0.0,2.0,4.0,3.0,4.0,3,3,7.681713534522176,0
2437,2438.0,0,45.0,Travel_Rarely,Research & Development,1.0,4,Life Sciences,1.0,Male,1,Research Director,Single,29420.0,1.0,Y,22.0,8.0,1,21.0,4.0,21.0,8.0,6.0,4.0,2.0,3.0,3,4,6.625135233918127,0
2438,2439.0,0,32.0,Travel_Frequently,Sales,1.0,1,Marketing,1.0,Male,2,Laboratory Technician,Married,88580.0,6.0,Y,16.0,8.0,1,10.0,2.0,5.0,1.0,3.0,1.0,3.0,2.0,3,3,6.893607565011823,0
2439,2440.0,0,31.0,Travel_Rarely,Research & Development,14.0,2,Life Sciences,1.0,Male,1,Sales Executive,Married,167560.0,1.0,Y,11.0,8.0,2,6.0,5.0,5.0,0.0,3.0,2.0,3.0,4.0,3,3,7.198543735224587,0
2440,2441.0,0,41.0,Non-Travel,Sales,2.0,2,Medical,1.0,Male,2,Research Scientist,Married,107980.0,6.0,Y,14.0,8.0,2,10.0,5.0,3.0,1.0,2.0,3.0,2.0,3.0,1,3,7.699780446385247,0
2441,2442.0,0,40.0,Travel_Rarely,Research & Development,22.0,2,Technical Degree,1.0,Male,1,Healthcare Representative,Married,23230.0,2.0,Y,16.0,8.0,1,18.0,2.0,1.0,0.0,0.0,2.0,1.0,3.0,3,3,9.824216149347734,0
2442,2443.0,0,24.0,Travel_Rarely,Research & Development,3.0,3,Life Sciences,1.0,Female,1,Research Scientist,Divorced,14160.0,1.0,Y,15.0,8.0,1,6.0,3.0,6.0,1.0,2.0,2.0,1.0,4.0,2,3,6.013961202938474,0
2443,2444.0,0,46.0,Travel_Rarely,Research & Development,6.0,3,Medical,1.0,Male,4,Sales Executive,Single,46150.0,6.0,Y,12.0,8.0,0,19.0,3.0,10.0,0.0,9.0,3.0,2.0,3.0,2,3,7.56339345839346,0
2444,2445.0,0,35.0,Travel_Rarely,Sales,8.0,4,Life Sciences,1.0,Male,1,Laboratory Technician,Married,24610.0,2.0,Y,20.0,8.0,1,17.0,4.0,7.0,0.0,7.0,4.0,3.0,3.0,3,4,7.413913043478256,0
2445,2446.0,0,30.0,Travel_Rarely,Sales,9.0,4,Marketing,1.0,Male,1,Laboratory Technician,Married,87220.0,1.0,Y,17.0,8.0,1,10.0,3.0,10.0,0.0,8.0,2.0,4.0,2.0,3,3,7.298294175232503,0
2446,2447.0,0,47.0,Non-Travel,Research & Development,3.0,2,Life Sciences,1.0,Female,2,Sales Executive,Married,39550.0,7.0,Y,12.0,8.0,1,4.0,5.0,1.0,0.0,0.0,3.0,2.0,1.0,3,3,7.683868086147818,0
2447,2448.0,0,46.0,Travel_Rarely,Research & Development,1.0,4,Technical Degree,1.0,Female,3,Sales Executive,Divorced,99570.0,4.0,Y,20.0,8.0,0,13.0,1.0,10.0,0.0,3.0,3.0,4.0,2.0,3,4,9.792964499769475,0
2448,2449.0,1,36.0,Travel_Rarely,Research & Development,1.0,3,Medical,1.0,Male,2,Manufacturing Director,Divorced,33760.0,5.0,Y,20.0,8.0,0,16.0,3.0,2.0,2.0,2.0,2.0,1.0,3.0,3,4,10.40676113360324,1
2449,2450.0,1,32.0,Travel_Rarely,Research & Development,26.0,3,Medical,1.0,Female,2,Research Director,Single,88230.0,6.0,Y,13.0,8.0,2,10.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,3,3,7.00019808743169,1
2450,2451.0,0,23.0,Travel_Rarely,Sales,6.0,4,Life Sciences,1.0,Male,3,Manufacturing Director,Single,103220.0,1.0,Y,14.0,8.0,2,3.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,3,3,6.011363425925928,0
2451,2452.0,0,31.0,Travel_Frequently,Sales,3.0,3,Marketing,1.0,Male,2,Sales Executive,Single,46210.0,2.0,Y,18.0,8.0,1,9.0,3.0,5.0,1.0,4.0,4.0,4.0,2.0,3,3,6.504944903581269,0
2452,2453.0,0,39.0,Non-Travel,Research & Development,3.0,3,Life Sciences,1.0,Female,2,Manufacturing Director,Married,109760.0,1.0,Y,11.0,8.0,0,9.0,3.0,9.0,5.0,8.0,4.0,4.0,3.0,2,3,10.17439435336976,0
2453,2454.0,0,32.0,Travel_Rarely,Research & Development,6.0,3,Technical Degree,1.0,Male,1,Research Scientist,Married,36600.0,3.0,Y,11.0,8.0,2,10.0,0.0,4.0,0.0,2.0,4.0,3.0,1.0,2,3,7.647353556485354,0
2454,2455.0,0,40.0,Travel_Rarely,Sales,6.0,3,Life Sciences,1.0,Male,3,Manufacturing Director,Single,104820.0,1.0,Y,11.0,8.0,1,21.0,6.0,21.0,12.0,8.0,2.0,2.0,2.0,2,3,7.936594516594523,0
2455,2456.0,0,45.0,Travel_Rarely,Research & Development,19.0,4,Medical,1.0,Male,1,Sales Representative,Married,71190.0,4.0,Y,15.0,8.0,0,9.0,2.0,5.0,0.0,3.0,3.0,3.0,4.0,3,3,7.796080498866208,0
2456,2457.0,0,30.0,Travel_Frequently,Sales,9.0,3,Life Sciences,1.0,Male,1,Research Director,Single,95820.0,0.0,Y,12.0,8.0,1,10.0,2.0,9.0,0.0,7.0,4.0,1.0,3.0,3,3,6.204518762183233,0
2457,2458.0,0,24.0,Travel_Frequently,Sales,3.0,4,Marketing,1.0,Male,1,Sales Executive,Married,45080.0,0.0,Y,11.0,8.0,1,3.0,5.0,2.0,2.0,1.0,1.0,4.0,3.0,3,3,5.991230822873086,0
2458,2459.0,1,30.0,Travel_Frequently,Research & Development,10.0,3,Life Sciences,1.0,Female,1,Human Resources,Divorced,22070.0,6.0,Y,14.0,8.0,0,6.0,4.0,4.0,1.0,2.0,3.0,4.0,2.0,3,3,6.7124874256973,1
2459,2460.0,0,31.0,Travel_Rarely,Research & Development,3.0,2,Life Sciences,1.0,Male,3,Laboratory Technician,Married,77560.0,1.0,Y,15.0,8.0,2,6.0,3.0,5.0,0.0,2.0,1.0,3.0,3.0,4,3,7.615965986394561,0
2460,2461.0,0,27.0,Travel_Rarely,Sales,3.0,3,Life Sciences,1.0,Male,1,Manager,Single,66940.0,1.0,Y,13.0,8.0,1,6.0,2.0,6.0,1.0,4.0,3.0,4.0,2.0,2,3,6.324247828074991,0
2461,2462.0,1,29.0,Travel_Rarely,Sales,4.0,3,Marketing,1.0,Male,5,Research Scientist,Single,36910.0,1.0,Y,13.0,8.0,0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3,3,6.809577874818045,1
2462,2463.0,0,29.0,Travel_Frequently,Research & Development,8.0,4,Life Sciences,1.0,Female,1,Sales Executive,Single,23770.0,8.0,Y,21.0,8.0,1,10.0,2.0,3.0,0.0,2.0,4.0,3.0,4.0,3,4,8.806621338912135,0
2463,2464.0,0,30.0,Travel_Rarely,Sales,7.0,3,Life Sciences,1.0,Male,3,Sales Executive,Divorced,23130.0,2.0,Y,11.0,8.0,0,12.0,5.0,7.0,1.0,7.0,3.0,1.0,3.0,3,3,7.966133879781424,0
2464,2465.0,0,34.0,Travel_Rarely,Research & Development,1.0,2,Medical,1.0,Female,2,Healthcare Representative,Married,176650.0,0.0,Y,11.0,8.0,0,6.0,5.0,5.0,1.0,2.0,4.0,4.0,3.0,2,3,9.900068860877685,0
2465,2466.0,0,33.0,Non-Travel,Research & Development,2.0,4,Medical,1.0,Male,1,Sales Representative,Single,25960.0,8.0,Y,14.0,8.0,1,13.0,4.0,11.0,1.0,7.0,4.0,2.0,2.0,3,3,7.385372315592907,0
2466,2467.0,0,49.0,Travel_Rarely,Sales,3.0,4,Marketing,1.0,Male,1,Sales Executive,Single,47280.0,3.0,Y,11.0,8.0,1,8.0,4.0,5.0,0.0,4.0,4.0,4.0,4.0,3,3,7.704099815583209,0
2467,2468.0,1,33.0,Travel_Rarely,Research & Development,10.0,3,Life Sciences,1.0,Male,1,Sales Executive,Single,43020.0,2.0,Y,13.0,8.0,0,11.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,1,3,8.287419501133787,1
2468,2469.0,0,38.0,Travel_Frequently,Research & Development,28.0,3,Medical,1.0,Male,1,Healthcare Representative,Married,29790.0,4.0,Y,12.0,8.0,1,9.0,3.0,6.0,0.0,5.0,3.0,2.0,2.0,3,3,7.8558068783068835,0
2469,2470.0,1,31.0,Travel_Rarely,Human Resources,9.0,4,Human Resources,1.0,Male,2,Laboratory Technician,Married,168850.0,2.0,Y,14.0,8.0,2,10.0,2.0,1.0,0.0,0.0,1.0,3.0,3.0,3,3,6.192894226103831,1
2470,2471.0,0,29.0,Travel_Rarely,Research & Development,3.0,4,Other,1.0,Female,2,Sales Representative,Divorced,55930.0,1.0,Y,13.0,8.0,1,1.0,3.0,1.0,0.0,0.0,4.0,1.0,3.0,3,3,6.334084406294706,0
2471,2472.0,0,30.0,Travel_Rarely,Research & Development,2.0,1,Medical,1.0,Male,1,Sales Representative,Married,104450.0,3.0,Y,18.0,8.0,1,10.0,3.0,7.0,1.0,7.0,3.0,3.0,3.0,3,3,6.778561946902655,0
2472,2473.0,0,32.0,Non-Travel,Research & Development,10.0,4,Life Sciences,1.0,Female,1,Laboratory Technician,Single,87400.0,2.0,Y,11.0,8.0,1,12.0,2.0,7.0,0.0,7.0,2.0,2.0,3.0,3,3,5.983953544061304,0
2473,2474.0,0,38.0,Travel_Rarely,Research & Development,8.0,2,Technical Degree,1.0,Female,1,Manufacturing Director,Married,25140.0,3.0,Y,11.0,8.0,0,15.0,2.0,1.0,1.0,0.0,2.0,4.0,3.0,2,3,9.004004922644162,0
2474,2475.0,1,43.0,Travel_Frequently,Research & Development,1.0,4,Other,1.0,Male,3,Sales Executive,Married,76550.0,9.0,Y,12.0,8.0,1,6.0,3.0,1.0,0.0,0.0,3.0,3.0,3.0,3,3,8.375763888888887,1
2475,2476.0,0,42.0,Travel_Rarely,Human Resources,1.0,3,Other,1.0,Female,1,Healthcare Representative,Divorced,174650.0,8.0,Y,13.0,8.0,1,7.0,3.0,5.0,0.0,4.0,2.0,2.0,2.0,3,3,6.706082498807816,0
2476,2477.0,0,55.0,Travel_Rarely,Research & Development,3.0,2,Life Sciences,1.0,Female,1,Sales Executive,Married,73510.0,8.0,Y,20.0,8.0,1,34.0,3.0,1.0,0.0,0.0,3.0,4.0,3.0,3,4,7.595277777777785,0
2477,2478.0,0,33.0,Non-Travel,Research & Development,14.0,3,Other,1.0,Male,1,Research Scientist,Divorced,108200.0,5.0,Y,12.0,8.0,0,11.0,2.0,9.0,1.0,7.0,4.0,2.0,2.0,3,3,6.700411479944672,0
2478,2479.0,0,41.0,Travel_Rarely,Research & Development,5.0,3,Medical,1.0,Male,1,Sales Representative,Divorced,121690.0,1.0,Y,19.0,8.0,0,5.0,2.0,5.0,0.0,4.0,3.0,1.0,3.0,3,3,6.290448067632849,0
2479,2480.0,0,34.0,Non-Travel,Research & Development,7.0,4,Medical,1.0,Female,1,Research Scientist,Divorced,196260.0,1.0,Y,21.0,8.0,0,15.0,5.0,15.0,0.0,7.0,4.0,3.0,3.0,2,4,8.189454861111107,0
2480,2481.0,0,53.0,Non-Travel,Research & Development,10.0,4,Medical,1.0,Male,2,Healthcare Representative,Married,20700.0,4.0,Y,13.0,8.0,2,27.0,2.0,3.0,0.0,2.0,1.0,3.0,2.0,4,3,8.101309354226023,0
2481,2482.0,0,43.0,Travel_Rarely,Sales,16.0,2,Marketing,1.0,Female,1,Laboratory Technician,Single,67820.0,0.0,Y,16.0,8.0,1,10.0,2.0,9.0,1.0,8.0,2.0,4.0,3.0,3,3,6.097704741379316,0
2482,2483.0,0,34.0,Travel_Rarely,Sales,10.0,2,Life Sciences,1.0,Female,5,Sales Executive,Single,77790.0,5.0,Y,12.0,8.0,1,6.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3,3,7.703959551656921,0
2483,2484.0,1,21.0,Travel_Rarely,Sales,1.0,2,Marketing,1.0,Male,5,Healthcare Representative,Single,27910.0,1.0,Y,14.0,8.0,0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,3.0,4,3,7.524425369575587,1
2484,2485.0,0,38.0,Travel_Rarely,Research & Development,8.0,2,Life Sciences,1.0,Female,2,Sales Executive,Married,32010.0,1.0,Y,11.0,8.0,1,5.0,3.0,5.0,0.0,4.0,4.0,3.0,3.0,2,3,6.388770180436847,0
2485,2486.0,1,22.0,Travel_Rarely,Research & Development,1.0,3,Other,1.0,Male,4,Research Scientist,Married,49680.0,1.0,Y,14.0,8.0,0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,3.0,3,3,8.890420081967212,1
2486,2487.0,0,31.0,Travel_Rarely,Research & Development,8.0,5,Life Sciences,1.0,Male,5,Sales Executive,Married,131200.0,1.0,Y,12.0,8.0,2,13.0,6.0,12.0,5.0,7.0,1.0,4.0,3.0,2,3,7.280066193853426,0
2487,2488.0,0,51.0,Travel_Rarely,Research & Development,1.0,4,Life Sciences,1.0,Female,1,Manager,Married,40330.0,2.0,Y,14.0,8.0,0,15.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3,3,6.703338102050552,0
2488,2489.0,0,37.0,Travel_Rarely,Research & Development,24.0,1,Life Sciences,1.0,Male,2,Sales Executive,Married,32910.0,1.0,Y,16.0,8.0,3,5.0,2.0,5.0,0.0,3.0,2.0,2.0,3.0,2,3,8.021012583095917,0
2489,2490.0,0,46.0,Travel_Rarely,Sales,3.0,4,Marketing,1.0,Female,1,Sales Representative,Divorced,42720.0,7.0,Y,13.0,8.0,0,24.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,4,3,9.99405437352246,0
2490,2491.0,0,36.0,Travel_Rarely,Research & Development,27.0,3,Technical Degree,1.0,Female,4,Research Scientist,Married,50560.0,7.0,Y,12.0,8.0,0,15.0,2.0,12.0,5.0,7.0,4.0,1.0,3.0,2,3,9.504157210401893,0
2491,2492.0,1,44.0,Travel_Frequently,Sales,10.0,4,Life Sciences,1.0,Male,1,Research Scientist,Divorced,28440.0,1.0,Y,12.0,8.0,0,6.0,2.0,5.0,2.0,3.0,3.0,2.0,2.0,4,3,9.28785201149425,1
2492,2493.0,0,37.0,Travel_Rarely,Research & Development,19.0,2,Technical Degree,1.0,Male,2,Sales Executive,Divorced,27030.0,2.0,Y,14.0,8.0,0,19.0,2.0,10.0,4.0,7.0,3.0,2.0,2.0,3,3,6.133804044630404,0
2493,2494.0,1,35.0,Travel_Rarely,Research & Development,15.0,4,Life Sciences,1.0,Male,2,Research Scientist,Single,19040.0,1.0,Y,22.0,8.0,1,10.0,4.0,10.0,7.0,7.0,3.0,4.0,3.0,3,4,8.582574919317654,1
2494,2495.0,0,33.0,Travel_Rarely,Research & Development,8.0,5,Medical,1.0,Male,2,Laboratory Technician,Married,82240.0,6.0,Y,19.0,8.0,0,14.0,3.0,10.0,7.0,6.0,4.0,1.0,3.0,3,3,7.992180316091957,0
2495,2496.0,0,28.0,Travel_Rarely,Sales,9.0,3,Medical,1.0,Female,2,Sales Executive,Married,47660.0,1.0,Y,12.0,8.0,0,5.0,3.0,5.0,0.0,3.0,3.0,4.0,4.0,3,3,7.389827423167846,0
2496,2497.0,0,39.0,Travel_Rarely,Sales,3.0,4,Marketing,1.0,Female,2,Laboratory Technician,Single,26100.0,7.0,Y,12.0,8.0,0,9.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,2,3,6.908993800667623,0
2497,2498.0,0,46.0,Non-Travel,Research & Development,9.0,2,Life Sciences,1.0,Male,2,Manufacturing Director,Single,57310.0,8.0,Y,17.0,8.0,0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3,3,6.691906090190606,0
2498,2499.0,0,40.0,Travel_Rarely,Research & Development,2.0,2,Medical,1.0,Male,1,Research Director,Married,25390.0,4.0,Y,12.0,8.0,1,7.0,3.0,4.0,0.0,2.0,3.0,1.0,2.0,3,3,6.555122819100088,0
2499,2500.0,0,42.0,Travel_Rarely,Research & Development,7.0,4,Other,1.0,Female,2,Laboratory Technician,Married,57140.0,5.0,Y,11.0,8.0,0,10.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,3,3,6.600409663865548,0
2500,2501.0,0,35.0,Non-Travel,Sales,10.0,1,Life Sciences,1.0,Female,2,Research Director,Divorced,43230.0,2.0,Y,18.0,8.0,3,15.0,3.0,7.0,1.0,7.0,2.0,4.0,3.0,3,3,6.702782350251487,0
2501,2502.0,0,38.0,Non-Travel,Sales,6.0,4,Marketing,1.0,Male,3,Sales Executive,Divorced,73360.0,5.0,Y,11.0,8.0,0,13.0,3.0,11.0,3.0,8.0,1.0,2.0,3.0,3,3,7.757895439107231,0
2502,2503.0,1,34.0,Travel_Frequently,Research & Development,2.0,1,Life Sciences,1.0,Male,1,Manufacturing Director,Married,134990.0,4.0,Y,23.0,8.0,2,11.0,2.0,7.0,0.0,7.0,4.0,1.0,2.0,4,4,7.888297258297259,1
2503,2504.0,1,37.0,Travel_Rarely,Research & Development,24.0,3,Life Sciences,1.0,Male,1,Laboratory Technician,Single,137580.0,1.0,Y,11.0,8.0,1,10.0,5.0,10.0,0.0,8.0,4.0,1.0,1.0,3,3,6.196276620370366,1
2504,2505.0,0,39.0,Travel_Frequently,Research & Development,2.0,1,Medical,1.0,Male,2,Healthcare Representative,Divorced,51550.0,2.0,Y,18.0,8.0,1,7.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,2,3,6.196037758537754,0
2505,2506.0,0,43.0,Non-Travel,Human Resources,8.0,5,Medical,1.0,Female,3,Sales Executive,Single,22580.0,4.0,Y,18.0,8.0,0,7.0,2.0,3.0,1.0,2.0,1.0,3.0,2.0,3,3,7.399991582491581,0
2506,2507.0,0,41.0,Travel_Rarely,Research & Development,3.0,3,Life Sciences,1.0,Male,3,Research Scientist,Single,35970.0,3.0,Y,13.0,8.0,1,11.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1,3,7.812406189083821,0
2507,2508.0,0,41.0,Travel_Rarely,Research & Development,1.0,1,Technical Degree,1.0,Male,3,Laboratory Technician,Divorced,25150.0,0.0,Y,18.0,8.0,0,23.0,2.0,22.0,13.0,5.0,3.0,3.0,4.0,2,3,10.28176967592592,0
2508,2509.0,0,30.0,Travel_Rarely,Sales,26.0,3,Marketing,1.0,Female,2,Manager,Single,44200.0,9.0,Y,11.0,8.0,0,9.0,3.0,7.0,0.0,2.0,1.0,3.0,3.0,3,3,7.114706790123453,0
2509,2510.0,1,26.0,Travel_Rarely,Human Resources,2.0,1,Technical Degree,1.0,Female,3,Sales Executive,Married,65780.0,0.0,Y,15.0,8.0,2,6.0,3.0,5.0,1.0,4.0,4.0,2.0,3.0,2,3,8.718123249299717,1
2510,2511.0,1,46.0,Travel_Rarely,Research & Development,10.0,3,Medical,1.0,Male,1,Sales Executive,Married,44220.0,4.0,Y,11.0,8.0,1,13.0,2.0,9.0,3.0,7.0,4.0,2.0,4.0,3,3,8.02510047281324,1
2511,2512.0,0,40.0,Travel_Rarely,Sales,27.0,2,Medical,1.0,Female,3,Sales Executive,Divorced,102740.0,4.0,Y,18.0,8.0,0,12.0,3.0,5.0,0.0,3.0,3.0,4.0,3.0,3,3,6.611040528233152,0
2512,2513.0,0,34.0,Travel_Rarely,Research & Development,2.0,3,Life Sciences,1.0,Male,2,Laboratory Technician,Married,53430.0,1.0,Y,14.0,8.0,0,10.0,5.0,10.0,4.0,8.0,2.0,3.0,3.0,2,3,7.376714120370371,0
2513,2514.0,0,58.0,Non-Travel,Research & Development,2.0,4,Medical,1.0,Male,1,Laboratory Technician,Divorced,23760.0,4.0,Y,12.0,8.0,1,37.0,3.0,16.0,14.0,14.0,2.0,2.0,2.0,3,3,6.598882058287795,0
2514,2515.0,0,35.0,Travel_Rarely,Research & Development,8.0,1,Technical Degree,1.0,Female,3,Manufacturing Director,Married,53460.0,0.0,Y,14.0,8.0,0,6.0,3.0,5.0,0.0,3.0,2.0,3.0,4.0,2,3,7.410872849837281,0
2515,2516.0,0,47.0,Travel_Rarely,Research & Development,19.0,5,Medical,1.0,Female,2,Research Scientist,Divorced,28270.0,8.0,Y,14.0,8.0,1,28.0,3.0,22.0,14.0,10.0,3.0,2.0,3.0,3,3,10.678910165484632,0
2516,2517.0,0,40.0,Travel_Rarely,Research & Development,1.0,4,Life Sciences,1.0,Male,2,Manager,Divorced,199430.0,2.0,Y,13.0,8.0,1,15.0,3.0,7.0,7.0,7.0,2.0,1.0,3.0,3,3,7.227091714559386,0
2517,2518.0,0,54.0,Travel_Rarely,Sales,27.0,4,Medical,1.0,Male,1,Research Scientist,Married,31310.0,4.0,Y,14.0,8.0,0,14.0,3.0,7.0,1.0,7.0,4.0,4.0,2.0,2,3,7.0746312684365815,0
2518,2519.0,0,31.0,Travel_Frequently,Sales,8.0,4,Other,1.0,Female,3,Manufacturing Director,Married,25520.0,2.0,Y,18.0,8.0,0,9.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,3,3,7.494165453663273,0
