,attrition,age,distancefromhome,monthlyincome,numcompaniesworked,percentsalaryhike,totalworkingyears,trainingtimeslastyear,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,mean_time,businesstravel_Non-Travel,businesstravel_Travel_Frequently,businesstravel_Travel_Rarely,department_Human Resources,department_Research & Development,department_Sales,education_1,education_2,education_3,education_4,education_5,educationfield_Human Resources,educationfield_Life Sciences,educationfield_Marketing,educationfield_Medical,educationfield_Other,educationfield_Technical Degree,gender_Female,gender_Male,joblevel_1,joblevel_2,joblevel_3,joblevel_4,joblevel_5,jobrole_Healthcare Representative,jobrole_Human Resources,jobrole_Laboratory Technician,jobrole_Manager,jobrole_Manufacturing Director,jobrole_Research Director,jobrole_Research Scientist,jobrole_Sales Executive,jobrole_Sales Representative,maritalstatus_Divorced,maritalstatus_Married,maritalstatus_Single,stockoptionlevel_0,stockoptionlevel_1,stockoptionlevel_2,stockoptionlevel_3,environmentsatisfaction_1.0,environmentsatisfaction_2.0,environmentsatisfaction_3.0,environmentsatisfaction_4.0,jobsatisfaction_1.0,jobsatisfaction_2.0,jobsatisfaction_3.0,jobsatisfaction_4.0,worklifebalance_1.0,worklifebalance_2.0,worklifebalance_3.0,worklifebalance_4.0,jobinvolvement_1,jobinvolvement_2,jobinvolvement_3,jobinvolvement_4,performancerating_3,performancerating_4
2274,0,44.0,5.0,171590.0,5.0,22.0,16.0,1.0,2.0,2.0,2.0,10.296231006647677,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2275,0,29.0,10.0,128080.0,1.0,13.0,10.0,6.0,10.0,0.0,4.0,6.980078860640302,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
2276,0,30.0,1.0,102210.0,0.0,19.0,6.0,2.0,5.0,1.0,3.0,6.101316738816742,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
2277,0,55.0,20.0,47790.0,0.0,14.0,4.0,6.0,3.0,1.0,2.0,10.70099336991312,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
2278,0,33.0,7.0,37370.0,8.0,22.0,8.0,2.0,5.0,0.0,2.0,7.8975869565217405,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
2279,0,47.0,8.0,23660.0,3.0,17.0,11.0,5.0,5.0,1.0,2.0,10.884125781625784,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
2280,1,28.0,1.0,17060.0,7.0,12.0,8.0,3.0,0.0,0.0,0.0,7.586788268955651,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
2281,0,28.0,8.0,163070.0,1.0,16.0,1.0,3.0,1.0,0.0,0.0,6.109356167608288,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
2282,0,28.0,9.0,59330.0,0.0,11.0,5.0,3.0,4.0,1.0,3.0,7.035802600472813,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
2283,0,49.0,5.0,34240.0,4.0,11.0,10.0,3.0,3.0,1.0,2.0,6.407399758454106,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
2284,0,29.0,8.0,40370.0,0.0,14.0,4.0,2.0,3.0,0.0,2.0,7.117046336729744,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
2285,0,28.0,5.0,25590.0,1.0,11.0,8.0,3.0,8.0,1.0,7.0,5.986555100182147,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
2286,0,33.0,15.0,62010.0,2.0,15.0,14.0,2.0,0.0,0.0,0.0,8.492564279155182,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
2287,0,32.0,7.0,44030.0,2.0,20.0,10.0,3.0,5.0,0.0,0.0,7.435967391304349,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
2288,0,54.0,10.0,37610.0,3.0,12.0,26.0,3.0,14.0,1.0,12.0,6.972867149758454,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
2289,1,29.0,5.0,109340.0,6.0,17.0,11.0,2.0,9.0,0.0,7.0,6.550877068557916,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
2290,0,44.0,26.0,107610.0,3.0,11.0,24.0,5.0,20.0,14.0,17.0,7.896398071625341,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0
2291,0,39.0,6.0,51750.0,4.0,17.0,9.0,2.0,2.0,2.0,2.0,7.128395981087471,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
2292,0,46.0,4.0,138260.0,8.0,11.0,23.0,1.0,13.0,5.0,1.0,7.0255109739369,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
2293,0,35.0,23.0,63340.0,1.0,14.0,11.0,2.0,11.0,3.0,3.0,6.211119179345319,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0
2294,0,23.0,2.0,49360.0,0.0,19.0,5.0,2.0,4.0,1.0,2.0,7.679793981481482,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
2295,1,40.0,2.0,47750.0,3.0,15.0,15.0,3.0,5.0,1.0,0.0,7.59134970032273,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0
2296,0,34.0,2.0,28180.0,1.0,13.0,10.0,2.0,10.0,8.0,6.0,10.290171738128166,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
2297,1,31.0,29.0,25150.0,1.0,14.0,7.0,3.0,7.0,7.0,7.0,6.3660891812865525,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
2298,0,50.0,6.0,23420.0,1.0,12.0,32.0,2.0,32.0,13.0,9.0,9.990187943262413,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
2299,0,34.0,25.0,41940.0,0.0,17.0,12.0,3.0,11.0,5.0,7.0,10.499565972222232,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
2300,0,42.0,1.0,106850.0,4.0,11.0,4.0,2.0,1.0,0.0,0.0,6.572412764003678,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
2301,0,37.0,2.0,20220.0,1.0,12.0,10.0,1.0,10.0,3.0,7.0,8.039399717514126,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
2302,0,29.0,1.0,23140.0,3.0,13.0,9.0,5.0,7.0,0.0,7.0,6.173074387947269,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
2303,0,33.0,1.0,42560.0,1.0,13.0,5.0,1.0,5.0,0.0,2.0,7.202849239280776,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
2304,0,45.0,3.0,35800.0,4.0,20.0,8.0,1.0,5.0,0.0,3.0,5.980826023391812,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
2305,0,42.0,1.0,31620.0,2.0,17.0,24.0,1.0,20.0,13.0,9.0,8.106577635327634,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
2306,0,40.0,10.0,65240.0,0.0,13.0,9.0,2.0,8.0,7.0,1.0,6.295314167879675,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
2307,0,33.0,9.0,28990.0,1.0,17.0,15.0,3.0,15.0,5.0,7.0,10.623160569105687,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
2308,0,40.0,5.0,52310.0,1.0,12.0,21.0,4.0,21.0,7.0,7.0,8.38660327339788,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
2309,0,24.0,10.0,23560.0,0.0,13.0,2.0,5.0,1.0,0.0,0.0,6.112486111111114,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
2310,0,40.0,7.0,28000.0,3.0,12.0,8.0,0.0,2.0,2.0,2.0,8.397320127504555,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
2311,0,45.0,4.0,118360.0,1.0,22.0,10.0,2.0,10.0,7.0,7.0,6.563907163742691,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
2312,0,35.0,10.0,109030.0,0.0,11.0,6.0,3.0,5.0,4.0,2.0,7.803651927437641,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
2313,0,32.0,22.0,29730.0,3.0,22.0,12.0,0.0,7.0,2.0,5.0,7.286747538677919,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1
2314,0,36.0,9.0,142750.0,3.0,18.0,7.0,5.0,3.0,1.0,2.0,9.097270685579195,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
2315,0,48.0,12.0,55620.0,8.0,13.0,18.0,2.0,8.0,7.0,7.0,7.873355696798495,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
2316,0,29.0,23.0,45370.0,6.0,18.0,5.0,5.0,1.0,0.0,0.0,7.791838913148958,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
2317,0,33.0,9.0,76420.0,2.0,20.0,8.0,2.0,2.0,2.0,2.0,7.097097622313669,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
2318,1,30.0,1.0,179240.0,1.0,13.0,10.0,2.0,10.0,6.0,7.0,7.396179337231971,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
2319,0,38.0,9.0,52040.0,3.0,13.0,10.0,2.0,6.0,1.0,2.0,6.897724051211706,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
2320,0,35.0,7.0,22770.0,1.0,12.0,3.0,2.0,3.0,1.0,2.0,6.788795487627363,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
2321,0,30.0,14.0,27950.0,3.0,13.0,9.0,4.0,4.0,1.0,3.0,6.514131179637786,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
2322,1,35.0,2.0,25320.0,1.0,13.0,1.0,2.0,1.0,0.0,0.0,9.681411443494774,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
2323,1,53.0,19.0,25590.0,0.0,25.0,34.0,2.0,33.0,1.0,9.0,6.4917369755647725,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
2324,1,38.0,2.0,49080.0,4.0,19.0,7.0,3.0,5.0,1.0,4.0,7.613203551912568,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
2325,0,32.0,10.0,23800.0,4.0,13.0,9.0,5.0,6.0,1.0,2.0,7.385480418943533,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0
2326,0,48.0,2.0,47650.0,8.0,12.0,10.0,4.0,8.0,7.0,6.0,7.093524154589376,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
2327,0,34.0,3.0,20440.0,1.0,11.0,1.0,2.0,1.0,0.0,0.0,7.419126461988304,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
2328,0,55.0,11.0,26930.0,1.0,18.0,36.0,6.0,36.0,2.0,13.0,6.409076113558492,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
2329,0,34.0,2.0,65860.0,9.0,18.0,9.0,3.0,2.0,2.0,1.0,6.112743362831861,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
2330,0,26.0,4.0,32940.0,1.0,11.0,1.0,6.0,1.0,0.0,0.0,7.309532775453281,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
2331,0,38.0,14.0,41710.0,0.0,23.0,10.0,4.0,9.0,7.0,7.0,6.966947859744989,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
2332,0,38.0,2.0,27780.0,2.0,13.0,8.0,5.0,3.0,1.0,2.0,7.210002334267039,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
2333,0,36.0,1.0,23770.0,6.0,13.0,15.0,3.0,1.0,0.0,0.0,7.38565289648623,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
2334,0,29.0,10.0,24040.0,1.0,17.0,10.0,3.0,10.0,1.0,5.0,8.066179971988795,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
2335,0,35.0,12.0,23180.0,3.0,19.0,10.0,4.0,5.0,0.0,4.0,9.313444678856069,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
2336,0,39.0,2.0,20080.0,2.0,12.0,11.0,3.0,7.0,7.0,6.0,7.799657651072122,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
2337,0,29.0,5.0,62440.0,1.0,22.0,6.0,3.0,6.0,1.0,3.0,6.811413398692811,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
2338,0,50.0,4.0,27990.0,4.0,12.0,27.0,0.0,1.0,0.0,0.0,9.3869878105954,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
2339,0,23.0,7.0,105520.0,2.0,11.0,4.0,2.0,2.0,2.0,2.0,6.714817670093004,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
2340,0,36.0,21.0,23290.0,3.0,15.0,9.0,2.0,3.0,0.0,2.0,9.199428946113494,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
2341,0,42.0,8.0,40140.0,8.0,13.0,24.0,3.0,1.0,0.0,1.0,5.996066159520515,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
2342,0,35.0,4.0,74030.0,1.0,12.0,10.0,4.0,10.0,6.0,8.0,6.420092193486586,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
2343,0,34.0,25.0,22590.0,1.0,14.0,8.0,2.0,8.0,7.0,7.0,6.023118239921337,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
2344,0,40.0,1.0,69320.0,1.0,13.0,5.0,5.0,5.0,1.0,2.0,6.508975256769372,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
2345,0,43.0,1.0,46780.0,5.0,25.0,8.0,0.0,6.0,0.0,2.0,6.996113465160074,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1
2346,0,35.0,6.0,135820.0,1.0,17.0,1.0,3.0,1.0,0.0,1.0,7.355165198237886,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
2347,0,46.0,12.0,23320.0,1.0,11.0,27.0,2.0,26.0,0.0,12.0,6.600259502923977,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0
2348,1,28.0,1.0,24130.0,1.0,16.0,1.0,2.0,1.0,0.0,0.0,8.397721755368815,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
2349,0,22.0,17.0,97050.0,1.0,18.0,4.0,3.0,4.0,1.0,3.0,8.875546372819102,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
2350,0,50.0,3.0,42940.0,2.0,20.0,32.0,2.0,30.0,12.0,13.0,9.39608477011494,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
2351,0,32.0,3.0,47210.0,3.0,14.0,6.0,3.0,3.0,0.0,2.0,6.289856973995273,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
