,employeeid,attrition,age,businesstravel,department,distancefromhome,education,educationfield,employeecount,gender,joblevel,jobrole,maritalstatus,monthlyincome,numcompaniesworked,over18,percentsalaryhike,standardhours,stockoptionlevel,totalworkingyears,trainingtimeslastyear,yearsatcompany,yearssincelastpromotion,yearswithcurrmanager,environmentsatisfaction,jobsatisfaction,worklifebalance,jobinvolvement,performancerating,mean_time
2037,2038.0,No,29.0,Travel_Rarely,Sales,4.0,2,Other,1.0,Female,2,Healthcare Representative,Married,65400.0,1.0,Y,22.0,8.0,0,10.0,2.0,10.0,1.0,2.0,2.0,4.0,2.0,1,4,10.868111343561136
2038,2039.0,No,38.0,Travel_Rarely,Research & Development,1.0,3,Medical,1.0,Female,1,Human Resources,Married,38160.0,1.0,Y,13.0,8.0,2,7.0,2.0,7.0,5.0,0.0,3.0,3.0,4.0,2,3,6.522217412217417
2039,2040.0,No,28.0,Travel_Frequently,Sales,6.0,4,Life Sciences,1.0,Male,1,Manager,Divorced,52530.0,1.0,Y,15.0,8.0,0,3.0,2.0,3.0,0.0,2.0,3.0,3.0,3.0,3,3,10.723506375227698
2040,2041.0,Yes,18.0,Non-Travel,Research & Development,2.0,4,Medical,1.0,Male,3,Laboratory Technician,Single,109650.0,1.0,Y,18.0,8.0,0,0.0,5.0,0.0,0.0,0.0,3.0,3.0,3.0,4,3,6.990631091617932
2041,2042.0,Yes,33.0,Travel_Rarely,Research & Development,3.0,2,Life Sciences,1.0,Male,1,Sales Executive,Single,49360.0,0.0,Y,14.0,8.0,0,6.0,2.0,5.0,0.0,3.0,1.0,1.0,3.0,2,3,8.961151761517607
2042,2043.0,No,41.0,Travel_Rarely,Research & Development,4.0,2,Medical,1.0,Male,2,Research Scientist,Married,25430.0,3.0,Y,12.0,8.0,0,6.0,3.0,1.0,0.0,0.0,2.0,4.0,3.0,3,3,8.104184472934472
2043,2044.0,Yes,31.0,Travel_Frequently,Sales,10.0,3,Technical Degree,1.0,Female,1,Research Director,Married,53040.0,1.0,Y,17.0,8.0,0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,4,3,7.059042185338868
2044,2045.0,No,37.0,Travel_Rarely,Research & Development,23.0,3,Life Sciences,1.0,Male,3,Manufacturing Director,Divorced,166590.0,7.0,Y,16.0,8.0,1,9.0,2.0,6.0,1.0,3.0,3.0,4.0,3.0,3,3,7.96013775971093
2045,2046.0,No,27.0,Travel_Rarely,Research & Development,6.0,2,Medical,1.0,Female,1,Healthcare Representative,Married,42600.0,1.0,Y,11.0,8.0,2,4.0,2.0,4.0,2.0,2.0,4.0,3.0,3.0,3,3,7.3968157768157745
2046,2047.0,No,34.0,Travel_Rarely,Sales,1.0,1,Marketing,1.0,Female,2,Laboratory Technician,Married,24760.0,1.0,Y,19.0,8.0,0,6.0,2.0,6.0,1.0,3.0,2.0,3.0,2.0,3,3,7.093543131739334
2047,2048.0,No,35.0,Travel_Rarely,Research & Development,6.0,3,Life Sciences,1.0,Female,3,Laboratory Technician,Single,31020.0,1.0,Y,13.0,8.0,1,6.0,3.0,5.0,1.0,4.0,3.0,3.0,1.0,2,3,6.788368770004571
2048,2049.0,Yes,29.0,Travel_Rarely,Research & Development,6.0,3,Life Sciences,1.0,Male,1,Sales Executive,Married,22440.0,1.0,Y,12.0,8.0,3,11.0,5.0,11.0,3.0,10.0,4.0,1.0,1.0,1,3,6.798305898491088
2049,2050.0,No,40.0,Travel_Frequently,Research & Development,2.0,4,Medical,1.0,Male,4,Human Resources,Single,75960.0,9.0,Y,11.0,8.0,0,20.0,0.0,18.0,2.0,13.0,2.0,3.0,2.0,1,3,6.733001867413632
2050,2051.0,Yes,42.0,Travel_Frequently,Sales,2.0,4,Life Sciences,1.0,Male,1,Laboratory Technician,Single,22850.0,0.0,Y,16.0,8.0,0,22.0,3.0,21.0,13.0,14.0,3.0,1.0,2.0,1,3,8.040693296602388
2051,2052.0,No,42.0,Travel_Rarely,Research & Development,1.0,2,Life Sciences,1.0,Male,4,Laboratory Technician,Single,30340.0,7.0,Y,21.0,8.0,1,9.0,3.0,6.0,1.0,5.0,2.0,1.0,4.0,2,4,7.692869167869165
2052,2053.0,No,35.0,Travel_Rarely,Research & Development,5.0,3,Medical,1.0,Male,1,Healthcare Representative,Married,57150.0,6.0,Y,24.0,8.0,2,10.0,0.0,8.0,1.0,7.0,4.0,3.0,3.0,3,4,7.069662261380323
2053,2054.0,No,24.0,Travel_Rarely,Sales,7.0,4,Life Sciences,1.0,Female,1,Laboratory Technician,Single,25760.0,8.0,Y,17.0,8.0,3,6.0,3.0,4.0,1.0,2.0,4.0,2.0,3.0,3,3,7.866042884990249
2054,2055.0,Yes,28.0,Travel_Rarely,Research & Development,15.0,4,Life Sciences,1.0,Male,2,Sales Executive,Married,41970.0,1.0,Y,13.0,8.0,0,1.0,3.0,1.0,0.0,0.0,3.0,4.0,2.0,1,3,10.264871332371333
2055,2056.0,No,26.0,Travel_Rarely,Research & Development,1.0,4,Life Sciences,1.0,Male,2,Sales Representative,Married,143360.0,1.0,Y,21.0,8.0,1,8.0,3.0,8.0,0.0,7.0,1.0,4.0,3.0,3,4,7.494103208812261
2056,2057.0,No,30.0,Travel_Rarely,Research & Development,7.0,2,Life Sciences,1.0,Female,1,Manufacturing Director,Married,34480.0,1.0,Y,11.0,8.0,0,10.0,3.0,10.0,1.0,4.0,3.0,3.0,3.0,3,3,7.70689854048964
2057,2058.0,No,40.0,Travel_Frequently,Research & Development,26.0,4,Life Sciences,1.0,Male,2,Research Scientist,Married,194060.0,3.0,Y,20.0,8.0,3,16.0,2.0,1.0,0.0,0.0,3.0,4.0,1.0,3,4,10.537147754137111
2058,2059.0,No,35.0,Travel_Rarely,Research & Development,18.0,5,Medical,1.0,Female,2,Research Scientist,Divorced,65380.0,2.0,Y,16.0,8.0,1,15.0,3.0,7.0,6.0,4.0,3.0,2.0,4.0,3,3,6.889265710382513
2059,2060.0,No,34.0,Travel_Frequently,Research & Development,6.0,2,Life Sciences,1.0,Male,1,Research Director,Single,43060.0,0.0,Y,11.0,8.0,0,14.0,2.0,13.0,4.0,9.0,4.0,1.0,3.0,3,3,7.550421940928268
2060,2061.0,No,35.0,Travel_Frequently,Research & Development,3.0,3,Medical,1.0,Female,2,Laboratory Technician,Married,22580.0,1.0,Y,11.0,8.0,1,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,3,3,7.985769774011295
2061,2062.0,Yes,43.0,Travel_Rarely,Sales,5.0,3,Marketing,1.0,Female,3,Research Scientist,Single,45220.0,8.0,Y,15.0,8.0,1,7.0,3.0,4.0,1.0,3.0,1.0,3.0,2.0,3,3,7.502324074074074
2062,2063.0,No,32.0,Non-Travel,Research & Development,11.0,2,Other,1.0,Female,2,Research Scientist,Divorced,44870.0,1.0,Y,11.0,8.0,0,1.0,5.0,1.0,0.0,0.0,3.0,1.0,3.0,2,3,6.622759181775923
2063,2064.0,No,56.0,Travel_Rarely,Research & Development,3.0,2,Other,1.0,Male,2,Healthcare Representative,Divorced,44490.0,4.0,Y,15.0,8.0,0,28.0,3.0,5.0,4.0,2.0,4.0,1.0,3.0,1,3,6.281313969571236
2064,2065.0,No,29.0,Travel_Rarely,Research & Development,26.0,1,Life Sciences,1.0,Male,1,Laboratory Technician,Married,22180.0,1.0,Y,24.0,8.0,1,10.0,1.0,10.0,0.0,8.0,2.0,4.0,3.0,3,4,7.507831425846448
2065,2066.0,No,19.0,Travel_Rarely,Research & Development,23.0,4,Life Sciences,1.0,Male,2,Laboratory Technician,Single,191970.0,1.0,Y,12.0,8.0,0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,3.0,3,3,7.278348570089073
2066,2067.0,No,45.0,Travel_Rarely,Research & Development,22.0,3,Life Sciences,1.0,Female,2,Sales Representative,Married,132120.0,4.0,Y,13.0,8.0,0,7.0,4.0,3.0,0.0,2.0,1.0,3.0,2.0,3,3,8.794382716049387
2067,2068.0,No,37.0,Travel_Rarely,Research & Development,14.0,4,Life Sciences,1.0,Male,3,Research Scientist,Married,65770.0,1.0,Y,13.0,8.0,0,14.0,1.0,14.0,3.0,11.0,4.0,4.0,2.0,1,3,6.772597895252079
2068,2069.0,No,20.0,Travel_Rarely,Research & Development,6.0,3,Medical,1.0,Male,5,Research Director,Single,83920.0,1.0,Y,17.0,8.0,0,2.0,5.0,2.0,1.0,2.0,1.0,3.0,2.0,3,3,6.708462962962961
2069,2070.0,Yes,44.0,Travel_Rarely,Human Resources,6.0,2,Human Resources,1.0,Male,3,Sales Executive,Single,45580.0,1.0,Y,13.0,8.0,1,6.0,2.0,6.0,0.0,2.0,3.0,3.0,3.0,1,3,10.42826931870142
2070,2071.0,No,53.0,Travel_Rarely,Research & Development,6.0,4,Life Sciences,1.0,Male,1,Research Director,Divorced,40310.0,3.0,Y,12.0,8.0,1,26.0,3.0,7.0,4.0,7.0,4.0,3.0,3.0,2,3,5.994680246913579
2071,2072.0,No,29.0,Travel_Rarely,Research & Development,23.0,3,Medical,1.0,Male,1,Sales Executive,Married,79690.0,0.0,Y,14.0,8.0,0,6.0,3.0,5.0,1.0,3.0,2.0,4.0,2.0,3,3,8.899403910348116
2072,2073.0,Yes,22.0,Travel_Frequently,Research & Development,22.0,4,Medical,1.0,Male,1,Sales Representative,Married,26540.0,0.0,Y,24.0,8.0,0,1.0,5.0,0.0,0.0,0.0,3.0,4.0,3.0,2,4,9.891059847401047
2073,2074.0,No,46.0,Travel_Rarely,Research & Development,2.0,3,Life Sciences,1.0,Male,2,Research Scientist,Married,165550.0,8.0,Y,14.0,8.0,2,28.0,4.0,26.0,15.0,9.0,3.0,1.0,3.0,3,3,6.031081999029592
2074,2075.0,No,44.0,Non-Travel,Research & Development,20.0,3,Life Sciences,1.0,Male,1,Sales Representative,Single,45560.0,2.0,Y,13.0,8.0,0,6.0,4.0,0.0,0.0,0.0,4.0,3.0,3.0,3,3,6.196875603864732
2075,2076.0,No,33.0,Travel_Rarely,Research & Development,28.0,4,Life Sciences,1.0,Female,1,Manager,Married,60910.0,1.0,Y,15.0,8.0,0,5.0,6.0,5.0,1.0,4.0,2.0,3.0,3.0,1,3,7.8405306122448994
2076,2077.0,Yes,41.0,Non-Travel,Research & Development,12.0,3,Life Sciences,1.0,Male,2,Sales Representative,Divorced,195660.0,6.0,Y,16.0,8.0,0,5.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,4,3,7.201252314814814
2077,2078.0,No,30.0,Travel_Rarely,Sales,20.0,3,Marketing,1.0,Male,3,Sales Executive,Divorced,48100.0,8.0,Y,18.0,8.0,0,8.0,3.0,4.0,0.0,3.0,3.0,1.0,3.0,2,3,7.487695162835252
2078,2079.0,No,40.0,Travel_Frequently,Sales,9.0,3,Medical,1.0,Male,1,Manufacturing Director,Married,45230.0,5.0,Y,16.0,8.0,1,5.0,5.0,0.0,0.0,0.0,2.0,2.0,3.0,4,3,6.765425774134795
2079,2080.0,No,50.0,Travel_Frequently,Research & Development,25.0,4,Life Sciences,1.0,Female,2,Healthcare Representative,Married,32020.0,2.0,Y,24.0,8.0,1,32.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,3,4,7.200082260371967
2080,2081.0,No,28.0,Travel_Rarely,Research & Development,6.0,3,Technical Degree,1.0,Male,2,Research Scientist,Married,23510.0,1.0,Y,16.0,8.0,0,6.0,4.0,6.0,3.0,3.0,4.0,1.0,3.0,3,3,7.164030683403069
2081,2082.0,No,46.0,Travel_Rarely,Research & Development,8.0,4,Other,1.0,Male,3,Manager,Married,17020.0,5.0,Y,21.0,8.0,0,25.0,2.0,4.0,0.0,3.0,4.0,2.0,3.0,3,4,7.305633101851855
2082,2083.0,No,35.0,Travel_Rarely,Sales,4.0,4,Marketing,1.0,Male,1,Laboratory Technician,Married,180410.0,3.0,Y,20.0,8.0,1,15.0,3.0,7.0,1.0,7.0,3.0,1.0,3.0,2,4,8.515865209471773
2083,2084.0,Yes,24.0,Travel_Rarely,Human Resources,28.0,4,Human Resources,1.0,Male,3,Manufacturing Director,Married,28860.0,1.0,Y,19.0,8.0,1,1.0,5.0,1.0,0.0,0.0,4.0,2.0,1.0,3,3,6.630590886939568
2084,2085.0,No,33.0,Travel_Frequently,Research & Development,9.0,2,Medical,1.0,Female,1,Sales Executive,Married,20970.0,1.0,Y,14.0,8.0,2,10.0,5.0,10.0,0.0,1.0,2.0,3.0,2.0,2,3,5.950504160548214
2085,2086.0,No,36.0,Travel_Rarely,Research & Development,9.0,2,Medical,1.0,Male,2,Sales Executive,Divorced,119350.0,1.0,Y,11.0,8.0,3,7.0,6.0,7.0,1.0,7.0,3.0,3.0,3.0,4,3,6.629711352657006
2086,2087.0,No,30.0,Travel_Rarely,Sales,29.0,3,Marketing,1.0,Male,1,Sales Executive,Divorced,25460.0,1.0,Y,14.0,8.0,1,10.0,2.0,10.0,8.0,9.0,3.0,3.0,2.0,3,3,5.997364091559367
2087,2088.0,No,44.0,Travel_Rarely,Research & Development,3.0,4,Medical,1.0,Male,2,Research Scientist,Single,25640.0,1.0,Y,12.0,8.0,3,20.0,3.0,20.0,13.0,17.0,4.0,4.0,3.0,1,3,7.625331284153012
2088,2089.0,No,20.0,Travel_Rarely,Research & Development,18.0,4,Medical,1.0,Male,1,Human Resources,Single,84120.0,1.0,Y,13.0,8.0,0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,2,3,6.315777550091073
2089,2090.0,No,46.0,Travel_Rarely,Sales,9.0,1,Medical,1.0,Female,1,Sales Executive,Divorced,141180.0,2.0,Y,22.0,8.0,0,12.0,3.0,6.0,1.0,4.0,4.0,4.0,2.0,3,4,6.200008101851852
2090,2091.0,No,42.0,Non-Travel,Research & Development,5.0,4,Medical,1.0,Male,5,Sales Executive,Married,170460.0,7.0,Y,11.0,8.0,0,10.0,3.0,4.0,0.0,3.0,4.0,1.0,4.0,2,3,7.506798185941037
2091,2092.0,No,60.0,Travel_Rarely,Sales,2.0,2,Life Sciences,1.0,Male,2,Sales Executive,Divorced,25640.0,0.0,Y,14.0,8.0,1,12.0,3.0,11.0,1.0,9.0,2.0,4.0,3.0,3,3,8.590920138888887
2092,2093.0,No,32.0,Travel_Frequently,Sales,10.0,3,Life Sciences,1.0,Female,1,Sales Executive,Married,102660.0,1.0,Y,11.0,8.0,0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,3,3,7.303264760576475
2093,2094.0,No,32.0,Travel_Frequently,Research & Development,9.0,3,Life Sciences,1.0,Female,2,Research Scientist,Single,50700.0,4.0,Y,12.0,8.0,1,10.0,6.0,8.0,0.0,7.0,4.0,3.0,3.0,3,3,8.455582287308232
2094,2095.0,No,36.0,Travel_Rarely,Sales,3.0,2,Marketing,1.0,Male,4,Healthcare Representative,Divorced,178610.0,2.0,Y,18.0,8.0,0,17.0,2.0,7.0,7.0,7.0,3.0,1.0,3.0,2,3,8.004746482290148
2095,2096.0,No,33.0,Travel_Rarely,Sales,26.0,2,Marketing,1.0,Male,1,Research Scientist,Married,42300.0,0.0,Y,12.0,8.0,0,15.0,0.0,14.0,4.0,10.0,1.0,4.0,3.0,3,3,6.086629629629633
2096,2097.0,No,40.0,Travel_Rarely,Research & Development,1.0,3,Medical,1.0,Female,2,Research Scientist,Divorced,37800.0,7.0,Y,12.0,8.0,0,7.0,2.0,5.0,1.0,3.0,2.0,2.0,4.0,1,3,7.340324473180079
2097,2098.0,No,25.0,Travel_Rarely,Research & Development,6.0,2,Medical,1.0,Female,1,Laboratory Technician,Single,27680.0,0.0,Y,22.0,8.0,1,5.0,0.0,4.0,1.0,1.0,3.0,4.0,3.0,3,4,8.001937260536401
2098,2099.0,No,30.0,Travel_Rarely,Sales,9.0,3,Marketing,1.0,Female,1,Research Scientist,Married,90710.0,0.0,Y,19.0,8.0,1,12.0,2.0,11.0,5.0,7.0,4.0,2.0,3.0,2,3,9.193778475127841
2099,2100.0,No,42.0,Travel_Frequently,Human Resources,8.0,2,Medical,1.0,Male,1,Sales Executive,Married,106480.0,3.0,Y,13.0,8.0,1,20.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,3,3,9.48881345785441
2100,2101.0,No,35.0,Non-Travel,Research & Development,1.0,1,Life Sciences,1.0,Male,2,Sales Executive,Married,136100.0,4.0,Y,22.0,8.0,2,16.0,4.0,13.0,4.0,12.0,3.0,4.0,2.0,2,4,9.791557621671254
2101,2102.0,No,27.0,Travel_Rarely,Research & Development,7.0,3,Life Sciences,1.0,Male,3,Manufacturing Director,Married,34080.0,1.0,Y,24.0,8.0,0,9.0,2.0,9.0,6.0,8.0,1.0,1.0,2.0,3,4,9.207650759734099
2102,2103.0,No,54.0,Travel_Frequently,Research & Development,9.0,2,Medical,1.0,Male,2,Sales Representative,Divorced,29830.0,7.0,Y,14.0,8.0,1,33.0,2.0,5.0,1.0,4.0,4.0,3.0,1.0,2,3,6.369145390070922
2103,2104.0,No,44.0,Travel_Rarely,Human Resources,4.0,4,Life Sciences,1.0,Male,5,Laboratory Technician,Married,76320.0,1.0,Y,21.0,8.0,0,10.0,3.0,10.0,7.0,7.0,1.0,4.0,3.0,3,4,5.984183884297521
2104,2105.0,Yes,19.0,Non-Travel,Sales,2.0,2,Other,1.0,Male,3,Healthcare Representative,Single,98240.0,1.0,Y,18.0,8.0,0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,4.0,3,3,8.402396125116711
2105,2106.0,No,29.0,Travel_Rarely,Research & Development,19.0,4,Life Sciences,1.0,Male,1,Manufacturing Director,Divorced,99500.0,1.0,Y,20.0,8.0,0,3.0,3.0,3.0,1.0,2.0,1.0,4.0,3.0,3,4,7.395566059757238
2106,2107.0,No,54.0,Travel_Rarely,Research & Development,9.0,4,Life Sciences,1.0,Male,2,Sales Executive,Married,20930.0,3.0,Y,19.0,8.0,0,36.0,2.0,10.0,0.0,9.0,4.0,4.0,3.0,3,3,7.695237068965522
2107,2108.0,No,31.0,Travel_Rarely,Research & Development,21.0,3,Life Sciences,1.0,Male,2,Laboratory Technician,Married,99800.0,1.0,Y,12.0,8.0,0,6.0,1.0,6.0,0.0,1.0,3.0,1.0,2.0,3,3,8.594112021857924
2108,2109.0,No,31.0,Travel_Rarely,Sales,24.0,1,Marketing,1.0,Female,1,Sales Executive,Single,38940.0,1.0,Y,12.0,8.0,0,10.0,3.0,10.0,1.0,8.0,3.0,1.0,3.0,4,3,7.301323529411766
2109,2110.0,No,59.0,Travel_Rarely,Research & Development,3.0,4,Technical Degree,1.0,Male,1,Research Scientist,Single,40510.0,5.0,Y,16.0,8.0,3,13.0,3.0,6.0,0.0,5.0,3.0,4.0,3.0,3,3,7.442859274563821
2110,2111.0,No,43.0,Travel_Rarely,Research & Development,11.0,2,Life Sciences,1.0,Male,3,Laboratory Technician,Married,168350.0,3.0,Y,17.0,8.0,1,25.0,3.0,8.0,0.0,7.0,3.0,4.0,3.0,3,3,6.608296845574385
2111,2112.0,No,49.0,Travel_Rarely,Sales,14.0,4,Life Sciences,1.0,Male,2,Research Scientist,Married,62300.0,2.0,Y,14.0,8.0,0,23.0,2.0,1.0,0.0,0.0,1.0,3.0,4.0,2,3,6.688532088122609
2112,2113.0,No,36.0,Travel_Frequently,Sales,5.0,2,Marketing,1.0,Female,1,Laboratory Technician,Married,47170.0,1.0,Y,19.0,8.0,1,12.0,3.0,11.0,0.0,7.0,3.0,2.0,2.0,3,3,6.095977496483827
2113,2114.0,No,48.0,Travel_Rarely,Research & Development,1.0,4,Life Sciences,1.0,Female,2,Laboratory Technician,Single,132370.0,5.0,Y,13.0,8.0,1,7.0,2.0,1.0,0.0,0.0,4.0,2.0,2.0,4,3,6.11034722222222
2114,2115.0,No,27.0,Travel_Rarely,Research & Development,6.0,4,Life Sciences,1.0,Male,2,Laboratory Technician,Divorced,37550.0,1.0,Y,19.0,8.0,0,5.0,2.0,5.0,0.0,3.0,1.0,3.0,3.0,3,3,8.001521438450899
2115,2116.0,No,29.0,Travel_Rarely,Sales,17.0,4,Medical,1.0,Male,1,Laboratory Technician,Divorced,65820.0,1.0,Y,19.0,8.0,1,6.0,3.0,6.0,1.0,0.0,3.0,4.0,3.0,3,3,8.79904828879513
2116,2117.0,No,48.0,Travel_Rarely,Sales,1.0,1,Marketing,1.0,Male,2,Manufacturing Director,Single,74060.0,6.0,Y,14.0,8.0,2,25.0,2.0,1.0,0.0,0.0,4.0,4.0,4.0,3,3,6.189026580459768
2117,2118.0,No,29.0,Travel_Rarely,Research & Development,3.0,3,Technical Degree,1.0,Female,2,Healthcare Representative,Divorced,48050.0,3.0,Y,16.0,8.0,1,9.0,2.0,7.0,1.0,7.0,4.0,4.0,2.0,3,3,6.878174931129478
2118,2119.0,No,34.0,Travel_Rarely,Sales,9.0,4,Medical,1.0,Female,2,Laboratory Technician,Married,27410.0,0.0,Y,15.0,8.0,1,2.0,3.0,1.0,0.0,0.0,3.0,3.0,2.0,3,3,6.000829861111109
2119,2120.0,No,44.0,Travel_Rarely,Research & Development,4.0,3,Life Sciences,1.0,Female,1,Laboratory Technician,Married,42620.0,7.0,Y,18.0,8.0,0,26.0,2.0,22.0,3.0,10.0,2.0,2.0,3.0,3,3,6.99462077294686
2120,2121.0,No,33.0,Travel_Rarely,Research & Development,8.0,2,Life Sciences,1.0,Female,2,Research Scientist,Divorced,161840.0,0.0,Y,13.0,8.0,1,10.0,2.0,9.0,0.0,8.0,4.0,3.0,3.0,4,3,11.025822087269455
2121,2122.0,No,19.0,Travel_Rarely,Sales,2.0,4,Marketing,1.0,Male,3,Laboratory Technician,Single,115570.0,1.0,Y,22.0,8.0,0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,3.0,3,4,10.811617104656529
2122,2123.0,No,23.0,Travel_Rarely,Sales,2.0,3,Medical,1.0,Male,3,Laboratory Technician,Married,18780.0,1.0,Y,13.0,8.0,1,1.0,2.0,1.0,0.0,1.0,4.0,3.0,3.0,3,3,7.476028368794328
2123,2124.0,Yes,25.0,Travel_Frequently,Research & Development,1.0,1,Life Sciences,1.0,Male,1,Manufacturing Director,Single,109320.0,1.0,Y,11.0,8.0,1,1.0,3.0,1.0,1.0,0.0,3.0,4.0,3.0,3,3,9.166382797270957
2124,2125.0,No,26.0,Travel_Rarely,Human Resources,9.0,3,Life Sciences,1.0,Male,2,Research Scientist,Single,68110.0,1.0,Y,11.0,8.0,1,8.0,4.0,8.0,2.0,2.0,3.0,4.0,2.0,3,3,8.707262583095915
2125,2126.0,Yes,45.0,Travel_Rarely,Human Resources,12.0,3,Human Resources,1.0,Male,2,Laboratory Technician,Single,43060.0,2.0,Y,11.0,8.0,2,26.0,3.0,24.0,1.0,11.0,1.0,2.0,3.0,3,3,9.911379818594101
2126,2127.0,No,55.0,Non-Travel,Research & Development,27.0,3,Life Sciences,1.0,Female,2,Manager,Divorced,48590.0,1.0,Y,24.0,8.0,1,34.0,3.0,33.0,15.0,0.0,4.0,2.0,3.0,4,4,9.584091559370533
2127,2128.0,Yes,21.0,Travel_Frequently,Research & Development,20.0,2,Medical,1.0,Female,4,Research Scientist,Single,53370.0,1.0,Y,14.0,8.0,1,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3,3,7.613900511390046
2128,2129.0,No,46.0,Travel_Rarely,Research & Development,1.0,4,Life Sciences,1.0,Male,1,Manufacturing Director,Married,23400.0,2.0,Y,13.0,8.0,1,26.0,2.0,11.0,0.0,8.0,4.0,2.0,3.0,1,3,6.87987907088123
2129,2130.0,No,34.0,Travel_Rarely,Sales,13.0,4,Medical,1.0,Male,3,Sales Representative,Single,74910.0,0.0,Y,14.0,8.0,1,4.0,3.0,3.0,0.0,2.0,3.0,1.0,3.0,2,3,8.909026019690575
2130,2131.0,No,51.0,Travel_Frequently,Research & Development,14.0,3,Life Sciences,1.0,Male,2,Research Director,Divorced,105270.0,4.0,Y,14.0,8.0,0,31.0,3.0,29.0,11.0,10.0,4.0,2.0,2.0,3,3,11.00611587982832
2131,2132.0,No,59.0,Travel_Rarely,Research & Development,4.0,2,Life Sciences,1.0,Male,2,Research Scientist,Single,165950.0,6.0,Y,21.0,8.0,1,25.0,2.0,9.0,5.0,4.0,4.0,4.0,2.0,3,4,6.608805441243716
2132,2133.0,No,34.0,Travel_Frequently,Sales,14.0,4,Medical,1.0,Female,3,Research Scientist,Divorced,88340.0,4.0,Y,13.0,8.0,1,15.0,1.0,11.0,5.0,10.0,3.0,2.0,4.0,3,3,6.784572368421058
2133,2134.0,No,28.0,Travel_Frequently,Research & Development,2.0,3,Other,1.0,Female,1,Manager,Single,55770.0,0.0,Y,19.0,8.0,0,5.0,3.0,4.0,0.0,2.0,4.0,3.0,2.0,3,3,10.420616140832191
2134,2135.0,No,44.0,Travel_Rarely,Research & Development,3.0,4,Life Sciences,1.0,Male,2,Research Scientist,Divorced,47070.0,1.0,Y,17.0,8.0,0,26.0,4.0,25.0,14.0,13.0,3.0,1.0,2.0,1,3,7.802089424951267
2135,2136.0,No,34.0,Travel_Frequently,Sales,1.0,3,Life Sciences,1.0,Male,2,Sales Executive,Married,24000.0,4.0,Y,18.0,8.0,1,14.0,3.0,10.0,1.0,8.0,3.0,2.0,4.0,3,3,7.4708010057471235
2136,2137.0,No,35.0,Travel_Rarely,Research & Development,9.0,3,Life Sciences,1.0,Male,4,Healthcare Representative,Married,98240.0,0.0,Y,19.0,8.0,0,4.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3,3,10.503479591836733
2137,2138.0,No,42.0,Travel_Rarely,Research & Development,23.0,4,Life Sciences,1.0,Female,1,Manager,Married,64470.0,6.0,Y,13.0,8.0,0,18.0,3.0,1.0,0.0,0.0,2.0,2.0,3.0,3,3,9.416206349206353
2138,2139.0,No,43.0,Travel_Rarely,Research & Development,7.0,2,Medical,1.0,Female,1,Laboratory Technician,Single,195020.0,3.0,Y,18.0,8.0,2,23.0,3.0,21.0,15.0,17.0,4.0,4.0,4.0,4,3,6.4096712760795755
2139,2140.0,No,36.0,Travel_Rarely,Research & Development,2.0,4,Medical,1.0,Male,1,Healthcare Representative,Single,27250.0,9.0,Y,21.0,8.0,1,18.0,4.0,16.0,5.0,12.0,3.0,2.0,3.0,2,4,10.607794995408627
2140,2141.0,Yes,44.0,Travel_Rarely,Research & Development,21.0,4,Life Sciences,1.0,Female,2,Laboratory Technician,Married,62720.0,1.0,Y,19.0,8.0,1,10.0,3.0,10.0,0.0,5.0,1.0,4.0,3.0,3,3,6.012525584795322
2141,2142.0,No,28.0,Travel_Frequently,Research & Development,2.0,3,Life Sciences,1.0,Female,2,Sales Representative,Married,21270.0,1.0,Y,14.0,8.0,0,2.0,3.0,2.0,2.0,2.0,4.0,4.0,3.0,3,3,9.679196599616851
2142,2143.0,No,51.0,Travel_Frequently,Sales,21.0,4,Medical,1.0,Male,2,Research Scientist,Single,182000.0,0.0,Y,17.0,8.0,0,8.0,3.0,7.0,7.0,7.0,2.0,3.0,3.0,3,3,7.017285781544258
2143,2144.0,No,30.0,Non-Travel,Research & Development,2.0,4,Other,1.0,Male,1,Research Scientist,Single,20960.0,7.0,Y,11.0,8.0,3,10.0,2.0,8.0,1.0,7.0,3.0,3.0,3.0,3,3,9.497514124293783
2144,2145.0,Yes,29.0,Travel_Rarely,Research & Development,29.0,4,Technical Degree,1.0,Female,1,Sales Representative,Divorced,28860.0,3.0,Y,13.0,8.0,0,10.0,4.0,7.0,7.0,7.0,2.0,3.0,3.0,3,3,8.39062440645774
2145,2146.0,No,28.0,Travel_Rarely,Sales,1.0,4,Life Sciences,1.0,Female,2,Sales Representative,Single,20330.0,2.0,Y,15.0,8.0,1,5.0,5.0,3.0,1.0,2.0,4.0,1.0,2.0,3,3,6.765892330383484
